question,reference,base_prediction,finetuned_prediction,base_rouge1,base_rouge2,base_rougeL,base_f1,ft_rouge1,ft_rouge2,ft_rougeL,ft_f1
Tbmm'nin toplanma ve karar yeter sayıları nedir?,"Türkiye büyük millet meclisi, yapacağı seçimler dahil bütün işlerinde üye tamsayısının en az üçte biri ile toplanır. türkiye büyük millet meclisi, anayasada başkaca bir hüküm yoksa toplantıya katılanların salt çoğunluğu ile karar verir; ancak karar yeter sayısı hiçbir şekilde üye tamsayısının dörtte birinin bir fazlasından az olamaz. (madde 96)","TBMM'nin toplama ve karar yeter sayıları, Türkiye Cumhuriyeti Meclisi'nin (TBMM) kurumunun temel koşullarıdır. Bu türler, mevcut ülkenin topluma ve yetkili bir hükümetin kurulmasına gerekli olan en az üç kişinin olması gerektiği anlamına gelir.

1. **Toplama**: TBMM'nin toplamı, Türkiye'nin 81 kabile'ye sahip olduğu 360 adet mevkida bulunuyor. Bu, Türkiye'nin 75 ilçede ve 6 ilçelerde yer alan 81 kabileye ait 360 mevkiye sahiptir.

2. **Karar Yeterleri**: Karar yeterleri ise, mevcut ülkenin topluma ve yetkili bir hükümetin kurulmasına gerekli olan en az üç kişinin olması gerektiği anlamına gelir. Bu, Türkiye'nin 81 kabile'ye sahip olduğu 360 adet mevkiye sahiptir.

Bu türler, Türkiye'nin demok","Türkiye büyük millet meclisi, üye tamsayısının en az üçte biri ile toplanır. (madde 95)",0.22748815165876776,0.06698564593301436,0.12322274881516586,0.08108108108108109,0.40404040404040403,0.3505154639175257,0.40404040404040403,0.4126984126984127
Din ve vicdan hürriyeti hakkı kimler tarafından kullanılır?,"Herkes, vicdan, dini inanç ve kanaat hürriyetine sahiptir. (madde 24)","Din ve vicdan hürriyeti hakkının temel olarak kurucu insanlar arasında yer alır:

1. İslam dininin temel kurucusu ve eserini yazan Muhammed (pbuh) - İslam dünyasında en büyük hizmetteki hürriyet hakları.

2. İncil'in eseri olan İbrani mezhebinin temel kurucusu ve eserini yazan İsa (pbuh).

3. Yazar ve eserin yazıldığı İngilizce kitabın temel kurucusu ve eserini yazan William Shakespeare.

4. Daha genellikle diğer religionsel eserleri yazan diğer yazarlar.

5. İnsanların hedeflerine ve değerlerine dayanan diğer religionsel eserleri yazan yazarlar.

6. İnsanların hedeflerine ve değerlerine dayanan diğer religionsel eserleri yazan yazarlar.

Bu haklar, insanların hedeflerine ve değerlerine dayanan religious beliefs veya spiritual ideas ile ilgili hizmet etme yetkileridir. Bu tür haklar genellikle religyonun temel kurucusu","Herkes, din ve vicdan hürriyetine sahiptir. (madde 22)",0.03896103896103896,0.0,0.03896103896103896,0.01639344262295082,0.7000000000000001,0.33333333333333326,0.6,0.5555555555555556
Kesinleşmiş mahkeme kararı nedir?,"Kesinleşmiş mahkeme kararı, yasal yolların tüketilmesi veya yasal sürelerin geçmesiyle itiraz edilemeyen ve hukuki sonuç doğuran mahkeme kararıdır.","Kesinleşmiş mahkeme kararı, bir mahkemeye yapılan kararın tam olarak kabul edildiğinde gerçekleşen bir durumdur. Bu durum genellikle aşağıdaki özellikleri taşır:

1. Kararı tamamlandığında gerçekleşir.
2. Mahkemeye yapılan kararın tamamlandığından emin olunmalıdır.
3. Kararın tamamlandığından emin olduğunda mahkeme kararı kabul etmek zorundadır.

Bu durum, mahkeme kararı tamamlama sürecinin son aşamasıdır ve mahkemenin kararını tam olarak kabul etmesine neden olabilir. Ancak, kesinleşmiş mahkeme kararıyla birlikte, mahkeme kararı tamamlandığını belirtmek için gereken diğer durumlara da dair bilgi gerektirebilir.","Kesinleşmiş mahkeme kararı, kararların son olarak kabul edilmesi ve uygulanması için gereken tüm tedbirlerin belirlenmesidir.",0.16666666666666669,0.07692307692307693,0.13636363636363638,0.08602150537634408,0.3111111111111111,0.13953488372093023,0.26666666666666666,0.2424242424242424
Kanuni Hâkim Güvencesi Hangi Anayasa Maddesinde Belirtilmiştir?,37. maddede.,"Kanuni Hâkim Güvencesi, Kanunlar Anayasası'nı temsil eder. Bu anayasada genel olarak kanunların belirlenmesi, değiştirilmesi ve kaldırılmasının yasal düzenlemelerine sahiptir. Ayrıca, bu anayasada da kanunların geçerliliğini ve uygulanabilirliğini kontrol etmek için özel kurumlar (kanun mübarekleri) tanımlanmıştır.",139. maddede.,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5
Mal rejimi seçimi ne zaman yapılabilir?,"Eşler, aralarında sözleşme yaparak her zaman mal rejimini değiştirebilirler.","Mal rejimi seçimi genellikle şu anda gerçekleşir:

1. Mal rejimi seçimleri genellikle 20 yıl önce yapılmaktadır.

2. Bu tür seçimlerde, halkın malı ve mülkiyetini yönetmesi için seçilir.

3. Bu seçimler genellikle devletin başkanlık seçimlerinden farklı olarak, halk tarafından yapılan seçimlerdir.

4. Bu seçimler, devletin bütçesinin nasıl yönetildiği, maliye sisteminin nasıl düzenlenip düzenlenmediği gibi önemli mali konularda karar verilir.

5. Bu seçimler, devletin bütçesi, maliye sistemini, finansal politikalar gibi önemli mali konularda karar vermek için yapılır.

6. Bu seçimler, devletin bütçelerinin nasıl yönetildiği, maliye sisteminin nasıl düzenlenip düzenlenmediği gibi önemli mali konularda karar verilir.

Bu tür seçimler, devletin bütçelerinin nasıl yönetildiği, maliye sisteminin nasıl düzenlenip düzenlenmediği gibi önemli mali konularda karar vermek","Mal rejimi seçimi, türkiye'de 18 yaşını dolduran herkesin hakli olduğu yıldır. ancak, 60 yaşını doldurmuş ve kalkınma seviyesine girmişlerse mal rejimi iptali talep edebilirsiniz.",0.021739130434782608,0.0,0.021739130434782608,0.0,0.0816326530612245,0.0,0.0816326530612245,0.06060606060606061
Kamulaştırma kararına karşı Anayasa Mahkemesi'ne başvurabilir miyim?,Anayasa Mahkemesi'ne başvurabilmek için önce tüm iç hukuk yollarını tüketmiş olmanız gerekmektedir.,"Anayasa Mahkemesi'ne başvurmak için aşağıdaki adımları takip edebilirsiniz:

1. Kamulasyon sorunu hakkında bilgi sahibi olun:
   - Kamulasyon türü (örn. kamulasyon, kamulasyonlar, kamulasyonlarla ilgili)
   - Kamulasyonun nedeni veya nedenlerini belirtin
   - Kamulasyonun etkilerini ve etikteki öneme sahip olduğunuzu gösterin

2. Başka bir mahkemeye başvurmadan önce bu konuyu gözden geçirmek isteyin.

3. Anayasa Mahkemesine başvurmak için aşağıdaki bilgilere ihtiyacınız olacak:
   - Anayasa Mahkemesinin adresi ve numarası
   - Anayasa Mahkemesi'nin resmi web sitesini
   - Anayasa Mahkemesi'nin telefon numarasını

4. Anayasa Mahkemesi'ne başvurmak için aşağıdaki formu kullanabilirsiniz:
   - Anayasa Mahkemesi başvurusu","Evet, Kamulaştırma kararına karşı Anayasa Mahkemesi'ne başvurabilirsiniz. Mahkeme, kararın gerekçelerini ve uygulanmasını denetler.",0.171875,0.06349206349206349,0.15625,0.0808080808080808,0.3,0.15789473684210525,0.25,0.16
Kişisel verilerin işlenmesi nasıl yapılır?,"Otomatik veya otomatik olmayan yollarla elde edilmesi, kaydedilmesi, depolanması, muhafaza edilmesi, değiştirilmesi, yeniden düzenlenmesi, açıklanması, aktarılması, devralınması, elde edilebilir hale getirilmesi, sınıflandırılması ve kullanılmasının engellenmesi şeklinde yapılır.","Kişisel verilerin işlenmesi genellikle belirli bir hukuki kurumu veya kuruluş tarafından gerçekleştirilir. Bu kurumlar genellikle kişisel verilerin korunması ve güvenliğini sağlamak için özel bir hukuki düzenine sahiptirler.

1. **Veri Koruma Kurumu**: Bir kişisel veri bankası veya veri koruma kurumu gibi kuruluşlar, kişisel verilerin korunmasını sağlar. Bu kuruluşlar genellikle kişisel verilerin güvenliğini sağlamak için özel bir hukuki düzenine sahiptirler.

2. **İşletme Kurumu**: İşletmeler, çalışanların kişisel verilerini işleyen bir sistem oluşturabilirler. Bu sistem, çalışanların kişisel verilerinin korunması ve güvenliğini sağlamak için özel bir hukuki düzenine sahiptir.

3. **Kullanıcı İzinleri**: Veri işleme sürecinde kullanıcıların izinleri gereklidir. Bu izinler, kişisel verilerin nasıl işleneceğini belirler ve kullanıcıların verilerinizi nasıl kullanabileceğini belirtir.

4. **H","Kişisel verilerin işlenmesi, ilgili kişinin açık rızası olmaksızın yapılmaz. ancak, kanunlarda belirlenen şartlar ve usulü ile işlenebilir.",0.09803921568627451,0.009900990099009901,0.08823529411764706,0.02962962962962963,0.17647058823529413,0.0,0.14705882352941174,0.04545454545454545
Anayasanın 67. Maddesi Nedir?,"Vatandaşlar, kanunda gösterilen şartlara uygun olarak seçme, seçilme ve bağımsız olarak veya bir siyasî parti içinde siyasî faaliyette bulunma ve her türlü kamu hizmetine girme hakkına sahiptir.","Anayasanın 67. Maddesi ""Kendiliğinden Hükümetin Yeteriye Kalmayanlar"" olarak adlandırılır. Bu maddi, genel olarak insan hakları ve özgürlüğü koruma açısından önemli bir hükümlerdir. 

Bu maddi, insanların kendilerine yeteriye kalmayanlarını engelleyen bir hükümdür. Ancak, bu hükümden yola çıkarken bazı önlemler gereklidir:

1. İnsanların kendilerine yeteriye kalmayanlarını belirtmek için gerekli bilgileri sunmak.
2. İnsanların yeteriye kalmayanlarını tespit etmek için uygun yöntemler kullanmak.
3. İnsanların yeteriye kalmayanlarını önlemek için düzenli olarak kontrol etmek.

Bu maddi, insan haklarına ve özgürlüğünü korumaya yönelik bir hükümdur ve insan haklarının korunması açısından önemlidir.","Herkesin, yaşama hakkına sahiptir.",0.10975609756097561,0.0,0.07317073170731708,0.07142857142857142,0.14285714285714285,0.09999999999999999,0.14285714285714285,0.12903225806451613
Savaş ilanına kim karar verir?,Türkiye Büyük Millet Meclisi.,"Savaş ilanı, genellikle mevkidaşı veya başbakan tarafından belirlenir. Ancak, bazı ülkelerde savaştaki önemli görevlere (örneğin, askerler) de savunma yetkisi vardır. Bu yetki, savaştan kaçınmak için kullanılır. Savaş ilanı, savaştan kaçınmak amacıyla yapılan bir şeydir ve bu durumda, savaştan kaçınmak için kullanılan her türlü yoldan oluşan bir süreçtir.","Savaş ilanı, türk milleti tarafından kabul edilmesi halindedir.",0.025974025974025972,0.0,0.025974025974025972,0.0,0.11764705882352941,0.0,0.11764705882352941,0.0
"Anayasa madde 49'a göre, çalışma hakkı ve ödevinin ihlali hangi durumlarda söz konusu olur","Anayasa madde 49'a göre, çalışma hakkı ve ödevinin ihlali, kişilerin çalışma ve geçimlerini sağlama özgürlüğünün hukuka aykırı olarak sınırlandırılması durumunda söz konusu olur. devlet, bu tür ihlalleri önlemek ve çalışma hakkını korumakla yükümlüdür.","Anayasa Madde 49'ünde, çalışma hakkı ve ödevinin ihlalı durumları şunlardır:

1. Çalışma hakkı ihlalı: Çalışma hakkı ihlal eden durumlara şu şekilde ayarlanmıştır:
   - Çalışma hakkı ihlal eden kişinin işten çıkarılması gerekiyor.
   - İhlal eden kişinin işten çıkarılmasının ardından, işten çıkarılan kişiye işten kalan maddi yetkileri verilmesi gerekmektedir.

2. Ödevin ihlalı durumu: Ödevin ihlal edildiği durumlarda, bu ödevi yapan kişiye işten kalan maddi yetkileri verilmesi gerekmektedir.

Bu durumlar genellikle işten çıkarılan kişiye, işten kalan maddi yetkileri verilmesi gereken durumlardır. Bu yetkiler, işten çıkarılan kişiye işten kalan maddi yetkileri verilmesi gereken durumlardır.","Anayasa madde 49'a göre, çalışma hakkı ve ödevinin ihlali, çalışanların işe girmesi, görevlerini yerine getirmesi veya işverenin bu hakları kullanmaması durumlarında söz konusu olur. devlet, bu tür ihlalleri önlemek ve çalışma hakkını korumakla yükümlüdür.",0.25698324022346364,0.12429378531073447,0.18994413407821226,0.0975609756097561,0.6542056074766356,0.5904761904761904,0.6542056074766356,0.5970149253731343
"Anayasa madde 56, sağlık hizmetleri ve çevrenin korunması hakkına müdahale hangi durumlarda yasaktır","Anayasa madde 56'ya göre, sağlık hizmetleri ve çevrenin korunması hakkına müdahale, bireylerin sağlıklı ve dengeli bir çevrede yaşama ve sağlık hizmetlerinden yararlanma haklarının hukuka aykırı olarak sınırlandırılması durumunda yasaktır. devlet, bu tür müdahaleleri önlemek ve sağlık hizmetleri ile çevrenin korunması hakkını korumakla yükümlüdür.","Anayasa Madde 56'nin sağlık hizmetleri ve çevrenin korunması hakkına ilişkin müdahale hakkı, belirli koşullara bağlı olarak kullanılır.

Bu durumlar arasında şunlar yer alabilir:

1. Sağlık hizmetlerinin kullanılması: Sağlık hizmetlerinin kullanımını engellemek için.
2. Sağlık hizmetlerinin kullanılmasının önlenmesini sağlamak için.
3. Sağlık hizmetlerinin kullanılmasının sınırlanmasını sağlamak için.
4. Sağlık hizmetlerinin kullanılmasının sınırlanması veya önlenmesi için.

Madde 56'nin bu kısıtlamaları, sağlık hizmetlerinin kullanımını sınırlamak, önlenmek veya sınırlanmak üzere kullanılmak üzere tasarlanmıştır. Bu durumlar genellikle sağlık hizmetlerinin kullanımını sınırlamak, önlenmek veya sınırlanmak üzere tasarlanmıştır.","Anayasa madde 56'ya göre, sağlık hizmetleri ve çevrenin korunması hakkına müdahale, bu hakkı ihlal eden eylemler ve işlemleri yasaklar. devlet, bu tür müdahalelerden korumak ve sağlık hizmetlerinin ve çevrenin korunmasını sağlamakla yükümlüdür.",0.33636363636363636,0.1743119266055046,0.29090909090909095,0.14516129032258066,0.6333333333333333,0.4745762711864407,0.5833333333333334,0.4000000000000001
Milletvekili seçilebilmek için asgari eğitim seviyesi nedir?,En az ilkokul mezunu olmayanlar milletvekili seçilemez. (madde 76),"Milletvekili seçilebilmesi için genellikle asgari eğitim seviyesi 10'dan fazla olması gerekmektedir. Bu seviye, Türkiye Cumhuriyeti'nin milletvekilleri seçimi sürecinde temel bir kriter olarak kabul edilir. Ancak, bu seviye belirlenme sürecinin ayrıntıları ve koşulları genellikle hükümet tarafından belirlenebilir veya değişebilir.",Türkiye Büyük Millet Meclisi üye tamsayısının beşte üç çoğunluğu ile seçimler yapılabilir. (madde 76),0.061538461538461535,0.031746031746031744,0.061538461538461535,0.0,0.17647058823529413,0.0625,0.17647058823529413,0.17391304347826086
Tarım ve hayvancılık sektöründe çalışanların korunmasında uluslararası standartlar nelerdir,"Tarım ve hayvancılık sektöründe çalışanların korunması, uluslararası çalışma örgütü (ilo) standartları ve diğer uluslararası belgelerle desteklenir. bu belgeler, çalışanların haklarının korunmasını teşvik eder.","Tarım ve hayvancılık sektöründe çalışanların korunması uluslararası standartlara göre şu şekilde tanımlanabilir:

1. **İşçi Koruma Kanunu (IC) 2006**: Bu kanun, işçilerin sağlık ve güvenlik ihtiyaçlarını karşılamak için gereken önlemler sunar.

2. **İşçi Koruma Kanunu (IC) 2015**: Bu yeniden düzenlediği kanun, işçilerin sağlık ve güvenlik ihtiyaçlarını daha kapsamlı olarak karşılamak için belirli önlemler sunar.

3. **İşçi Koruma Kanunu (IC) 2019**: Bu yeniden düzenlediği kanun, işçilerin sağlık ve güvenlik ihtiyaçlarını daha kapsamlı ve etkinleştirilmiş bir şekilde karşılamak için belirli önlemler sunar.

4. **İşçi Koruma Kanunu (IC) 2020**: Bu yeniden düzenlediği kanun, işçilerin sağlık ve güvenlik ihtiyaçlarını daha kapsamlı ve etkinleştirilmiş bir şekilde karşılamak için belirli önlemler sunar.

Bu standartlar, tarım","Uluslararası tarım ve hayvancılık sektöründe çalışanlarının korunması, insan hakları, sosyal güvenlik ve ekonomik haklar gibi konularda belirlenen standartlara uygun olarak gerçekleştirilir. bu standartlar, ülkeler arası iş kanunu (ilo) ve diğer uluslararası belgelerle belirlenmiştir.",0.208955223880597,0.1306532663316583,0.1890547263681592,0.0916030534351145,0.5647058823529412,0.40963855421686746,0.44705882352941173,0.32142857142857145
"Bir öğrenci, okulda kamu hizmetlerine girme hakkının herhangi bir yasal dayanak olmadan kısıtlanması gerektiğini savunmaktadır. Bu durum Anayasanın 70. Maddesi ile nasıl çelişir?","Anayasanın 70. Maddesi, her Türk vatandaşının kamu hizmetlerine girme hakkına sahip olduğunu belirtir. Bu tür bir savunma Anayasa'ya aykırıdır.","Anayasanın 70. Maddesi, ""Kamu Hizmetleri"" bölümüne ait bir maddedir ve bu bölümde, kamu hizmetlerinin sınırlı olması ve özel durumlarda özel hizmetlerin sunulması konusunda belirlenen kurallar yer alır.

Öğrenci, okulda kamu hizmetlerine girme hakkını savunuyor. Ancak, bu durum Anayasanın 70. Maddesinin belirttiği gibi sınırlı olmamakla birlikte, bu maddede belirtilen sınırların tamamen yok olmasının veya tamamen uygulanmamasının gerektiği konusunda anlaşmazlık söz konusu değildir.

Bu durum, genellikle bir hukuki soruyla karşılanabilir. Örneğin, öğrencinin okulda kamu hizmetlerine girme hakkına sahip olduğunu kanıtlayabilmek için, bu maddeden belirli bir kuralın geçerliliğini kontrol etmek veya bu maddeden belirli bir kuralın geçerliliğini kontrol","Anayasanın 70. Maddesi, herkesin kamu hizmetlerine girme hakkına sahip olduğunu belirtir. Bu tür bir savunma Anayasa'ya aykırıdır.",0.20858895705521469,0.13664596273291924,0.19631901840490798,0.19298245614035087,0.8727272727272728,0.830188679245283,0.8727272727272728,0.8888888888888888
